n,J,R,rep,AMSE_Random,AMSE_MaxTwin_plus,AMSE_WMaxTwin_plus,diff_Random_minus_MaxTwin_plus,diff_MaxTwin_plus_minus_WMaxTwin_plus,abs_signed_overlap
60,5,8,135,0.088662751211043,0.06278594460821384,0.056673989352736195,0.025876806602829164,0.006111955255477641,0.4666666666666667
60,5,8,136,0.07008719372689835,0.054255496916109355,0.05357910541889223,0.015831696810788998,0.000676391497217127,0.2
60,5,8,137,0.07452384850319871,0.050824591835624544,0.04764029112696484,0.023699256667574164,0.0031843007086597014,0.13333333333333333
60,5,8,138,0.10057230535044719,0.05850885031743476,0.05038569189552797,0.042063455033012426,0.008123158421906793,0.26666666666666666
60,5,8,139,0.0901967998801522,0.05103791108631772,0.043636809028249346,0.03915888879383447,0.007401102058068376,0.2
60,5,8,140,0.07644027236729667,0.05924985968427271,0.05386503534132596,0.01719041268302396,0.005384824342946751,0.0
60,5,8,141,0.13143562687084043,0.07390722267391606,0.07430260735124057,0.05752840419692437,-0.00039538467732451454,0.3333333333333333
60,5,8,142,0.06411268165381281,0.04715112052061228,0.0417298010150947,0.016961561133200534,0.00542131950551758,0.0
60,5,8,143,0.06123607654953479,0.049843156422659095,0.045477983549043935,0.011392920126875698,0.00436517287361516,0.0
60,5,8,144,0.07570200110309411,0.05566858958886017,0.04960162480508391,0.020033411514233934,0.00606696478377626,0.06666666666666667
60,5,8,145,0.10038008430973228,0.054325385660324986,0.04990505217455387,0.04605469864940729,0.004420333485771116,0.13333333333333333
60,5,8,146,0.1295795131578023,0.05467654030295611,0.04977528410205675,0.0749029728548462,0.004901256200899359,0.3333333333333333
60,5,8,147,0.07933950332441886,0.05429502612763372,0.03784368891931589,0.02504447719678514,0.01645133720831783,0.2
60,5,8,148,0.0831314190815625,0.06376482345630863,0.060225870722703356,0.019366595625253877,0.0035389527336052717,0.0
60,5,8,149,0.07949207370201367,0.05424557787074559,0.05010440610514519,0.025246495831268076,0.004141171765600402,0.13333333333333333
60,5,8,150,0.08631118972811866,0.076107340972271,0.06903366753468729,0.010203848755847664,0.007073673437583708,0.0
80,5,10,1,0.06866044193951554,0.05412679944799399,0.04739611763726875,0.014533642491521545,0.006730681810725239,0.25
80,5,10,2,0.11262976073185561,0.0926264925325766,0.08650338500400376,0.020003268199279015,0.006123107528572841,0.05
80,5,10,3,0.0852594412775511,0.05875042965834154,0.05535600774438864,0.026509011619209558,0.003394421913952901,0.0
80,5,10,4,0.06465801958853037,0.035772763682235226,0.03446899243977579,0.02888525590629515,0.0013037712424594367,0.0
80,5,10,5,0.0807926326756374,0.07507120892505727,0.06950532935420028,0.005721423750580129,0.0055658795708569825,0.0
80,5,10,6,0.04685368946959266,0.026968150785905427,0.023495583056660836,0.019885538683687233,0.003472567729244591,0.05
80,5,10,7,0.07284120524323462,0.04829561167525635,0.04111716290650791,0.024545593567978266,0.007178448768748444,0.15
80,5,10,8,0.05788217610729139,0.049164044424923864,0.04296194270128237,0.008718131682367528,0.0062021017236414955,0.05
